,time_index,compound_id,step,braking_id,time,pressure_bar,temp_c,speed_kph,mu,A_1,A_2,A_3,A_4,A_5,A_6,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,C_1,C_2,C_3,C_4,C_5,C_6,D_1,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12
74,74,17937-115,Burnishing 1,burnishing_1_3,1.576333333,10.37728817,99.56214497,60.67883861,0.4424370047,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
75,75,17937-115,Burnishing 1,burnishing_1_3,1.671,10.43543593,100.083598,59.285626,0.4456923124,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
76,76,17937-115,Burnishing 1,burnishing_1_3,1.765666667,10.1846737,100.7680051,57.91174119,0.4439018932,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
77,77,17937-115,Burnishing 1,burnishing_1_3,1.860333333,10.050207,101.5257415,56.51772325,0.4561337118,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
78,78,17937-115,Burnishing 1,burnishing_1_3,1.955,9.990847822,102.14293,55.15672365,0.4647358623,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
79,79,17937-115,Burnishing 1,burnishing_1_3,2.049666667,9.999327705,102.9067772,53.79572404,0.4583310444,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
80,80,17937-115,Burnishing 1,burnishing_1_3,2.144333333,10.06595535,103.7398799,52.38801557,0.4544735048,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
81,81,17937-115,Burnishing 1,burnishing_1_3,2.239,9.834575707,104.7827859,50.99158166,0.4710348827,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
82,82,17937-115,Burnishing 1,burnishing_1_3,2.333666667,9.988828803,105.715698,49.6193075,0.4600563575,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
83,83,17937-115,Burnishing 1,burnishing_1_3,2.428333333,9.813174099,106.8074902,48.17455407,0.4648986277,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
84,84,17937-115,Burnishing 1,burnishing_1_3,2.523,9.764313825,108.0459411,46.90616687,0.4736960967,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
85,85,17937-115,Burnishing 1,burnishing_1_3,2.617666667,9.792176295,109.3882753,45.47832527,0.4646137883,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
86,86,17937-115,Burnishing 1,burnishing_1_3,2.712333333,9.613694964,110.6470954,44.04001445,0.4524796289,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
87,87,17937-115,Burnishing 1,burnishing_1_3,2.807,9.78854206,112.1279405,42.68062549,0.4796044801,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
88,88,17937-115,Burnishing 1,burnishing_1_3,2.901666667,9.696070963,113.6311918,41.25278389,0.4657938373,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
89,89,17937-115,Burnishing 1,burnishing_1_3,2.996333333,9.848708844,115.191477,39.89581091,0.4628721987,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
90,90,17937-115,Burnishing 1,burnishing_1_3,3.091,9.861226765,116.7171345,38.47441192,0.461098056,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
91,91,17937-115,Burnishing 1,burnishing_1_3,3.185666667,9.74210461,118.3711183,37.16012117,0.4614154485,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
92,92,17937-115,Burnishing 1,burnishing_1_3,3.280333333,10.06757057,120.0230651,35.76368726,0.4551896725,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
93,93,17937-115,Burnishing 1,burnishing_1_3,3.375,9.990847822,121.758526,34.41557286,0.4485000153,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
94,94,17937-115,Burnishing 1,burnishing_1_4,0.53,12.37732897,98.78200237,76.32067017,0.3761101108,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
95,95,17937-115,Burnishing 1,burnishing_1_4,0.6246666667,12.05267062,98.93477181,74.74464874,0.3900509659,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
96,96,17937-115,Burnishing 1,burnishing_1_4,0.7193333333,11.74456823,99.30141846,73.20325628,0.3966673788,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
97,97,17937-115,Burnishing 1,burnishing_1_4,0.814,11.47119298,99.75972678,71.75689221,0.4091921751,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
98,98,17937-115,Burnishing 1,burnishing_1_4,0.9086666667,11.19983675,100.2628475,70.34837841,0.4175827306,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
99,99,17937-115,Burnishing 1,burnishing_1_4,1.003333333,11.02862389,100.6559742,68.96402438,0.4227830846,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
100,100,17937-115,Burnishing 1,burnishing_1_4,1.098,10.72496334,101.1346517,67.54826266,0.4307504501,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
101,101,17937-115,Burnishing 1,burnishing_1_4,1.192666667,10.53638691,101.7885049,66.14699679,0.4371145767,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
102,102,17937-115,Burnishing 1,burnishing_1_4,1.287333333,10.31792899,102.3242164,64.79324511,0.4413220618,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
103,103,17937-115,Burnishing 1,burnishing_1_4,1.382,10.12894876,102.8517802,63.42177628,0.4449354534,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
104,104,17937-115,Burnishing 1,burnishing_1_4,1.476666667,10.00296194,103.3956394,62.01809444,0.4528132979,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
105,105,17937-115,Burnishing 1,burnishing_1_4,1.571333333,10.08291512,104.0596772,60.61280195,0.4606016216,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
106,106,17937-115,Burnishing 1,burnishing_1_4,1.666,10.02113312,104.6605704,59.23730649,0.4606585894,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
107,107,17937-115,Burnishing 1,burnishing_1_4,1.760666667,9.899991941,105.3368298,57.84087257,0.4698304188,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
108,108,17937-115,Burnishing 1,burnishing_1_4,1.855333333,9.983983156,106.1760432,56.43235878,0.451153091,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
109,109,17937-115,Burnishing 1,burnishing_1_4,1.95,9.803079001,106.9398904,55.0721645,0.4707174902,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
110,110,17937-115,Burnishing 1,burnishing_1_4,2.044666667,9.765525237,107.7546607,53.66365071,0.4703105767,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
111,111,17937-115,Burnishing 1,burnishing_1_4,2.139333333,9.625809082,108.681462,52.30184578,0.4676819157,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
112,112,17937-115,Burnishing 1,burnishing_1_4,2.234,9.736451355,109.5980786,50.93359825,0.461098056,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
113,113,17937-115,Burnishing 1,burnishing_1_4,2.328666667,9.643576454,110.60432,49.53796966,0.4776512955,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
114,114,17937-115,Burnishing 1,burnishing_1_4,2.423333333,9.752603512,111.6655584,48.17052745,0.4722637613,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
115,115,17937-115,Burnishing 1,burnishing_1_4,2.518,9.641961239,112.7145752,46.81919175,0.4574846644,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
116,116,17937-115,Burnishing 1,burnishing_1_4,2.612666667,9.720703002,113.9509892,45.45416551,0.4716126998,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
117,117,17937-115,Burnishing 1,burnishing_1_4,2.707333333,9.755430139,115.2159201,44.02712924,0.4637104404,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
118,118,17937-115,Burnishing 1,burnishing_1_4,2.802,9.480843476,116.4421495,42.66854561,0.4650532548,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
119,119,17937-115,Burnishing 1,burnishing_1_4,2.896666667,9.778850766,117.8476283,41.27291702,0.4760073651,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
120,120,17937-115,Burnishing 1,burnishing_1_4,2.991333333,9.774812727,119.4058766,39.85634998,0.4491917681,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
121,121,17937-115,Burnishing 1,burnishing_1_4,3.086,9.866072412,120.9030171,38.4961557,0.474672689,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
122,122,17937-115,Burnishing 1,burnishing_1_4,3.180666667,9.873744687,122.4775608,37.09972178,0.4553687145,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
123,123,17937-115,Burnishing 1,burnishing_1_4,3.275333333,9.82044257,124.2069108,35.77576714,0.469504888,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
124,124,17937-115,Burnishing 1,burnishing_1_4,3.37,9.906049,126.1277319,34.37933322,0.4555803095,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
125,125,17937-115,Burnishing 1,burnishing_1_5,0.53,12.14110368,99.24031069,76.29651042,0.3888058107,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
126,126,17937-115,Burnishing 1,burnishing_1_5,0.6246666667,11.74335682,99.39715398,74.70679845,0.3975951415,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
127,127,17937-115,Burnishing 1,burnishing_1_5,0.7193333333,11.3387453,99.70676671,73.20164563,0.4104698833,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
128,128,17937-115,Burnishing 1,burnishing_1_5,0.814,11.03508475,100.2119243,71.75447623,0.420496231,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
129,129,17937-115,Burnishing 1,burnishing_1_5,0.9086666667,10.85741103,100.5907925,70.33629853,0.4274625894,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
130,130,17937-115,Burnishing 1,burnishing_1_5,1.003333333,10.61472487,100.9818823,68.96402438,0.4377574999,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
131,131,17937-115,Burnishing 1,burnishing_1_5,1.098,10.38697946,101.4768553,67.56275851,0.4495986816,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
132,132,17937-115,Burnishing 1,burnishing_1_5,1.192666667,10.25816602,102.1001546,66.14699679,0.4580787581,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
133,133,17937-115,Burnishing 1,burnishing_1_5,1.287333333,10.14873515,102.5523521,64.76828003,0.4565162104,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
134,134,17937-115,Burnishing 1,burnishing_1_5,1.382,9.994482058,103.1206544,63.43868811,0.4614398633,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
135,135,17937-115,Burnishing 1,burnishing_1_5,1.476666667,9.942391352,103.7724707,62.00601456,0.4670145777,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
136,136,17937-115,Burnishing 1,burnishing_1_5,1.571333333,9.845882216,104.3366992,60.59750077,0.4679748934,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
137,137,17937-115,Burnishing 1,burnishing_1_5,1.666,9.771582296,104.9661093,59.22522661,0.4610248115,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
138,138,17937-115,Burnishing 1,burnishing_1_5,1.760666667,9.658921003,105.6260732,57.86503233,0.4686340932,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
139,139,17937-115,Burnishing 1,burnishing_1_5,1.855333333,9.67305414,106.3858466,56.47987297,0.4793928851,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
140,140,17937-115,Burnishing 1,burnishing_1_5,1.95,9.506283123,107.062106,55.06008462,0.4870754112,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
141,141,17937-115,Burnishing 1,burnishing_1_5,2.044666667,9.37504685,107.7648454,53.67573059,0.485797703,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
142,142,17937-115,Burnishing 1,burnishing_1_5,2.139333333,9.475594025,108.5898003,52.3759357,0.481232134,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
143,143,17937-115,Burnishing 1,burnishing_1_5,2.234,9.582602063,109.6041894,50.97950178,0.4869289224,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
144,144,17937-115,Burnishing 1,burnishing_1_5,2.328666667,9.520012456,110.4515506,49.54682823,0.481354208,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
145,145,17937-115,Burnishing 1,burnishing_1_5,2.423333333,9.482054888,111.3396502,48.22287359,0.4729555142,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
146,146,17937-115,Burnishing 1,burnishing_1_5,2.518,9.53899124,112.5618057,46.85059943,0.4979888302,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
147,147,17937-115,Burnishing 1,burnishing_1_5,2.612666667,9.427541359,113.6210072,45.39376612,0.4796777245,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
148,148,17937-115,Burnishing 1,burnishing_1_5,2.707333333,9.464287515,114.8940858,44.04565172,0.4802474034,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,0.8,5,0,0,0,23,29.8,1.4,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0
